Roll No,Age,Gender,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Extracurricular,MSE s1,MSE s2,MSE s3,MSE s4,MSE s5,CGPA,Grade
2941,20,0,2,12.62130048,24,0,2,0,0,25,18,18,16,16,8.729995534,A
2942,20,0,0,14.59922828,8,0,3,0,0,27,18,18,20,20,9.640979048,A+
2943,20,1,1,20.5598689,5,1,2,1,1,30,20,20,20,20,9.9,A+
2944,20,0,0,19.80967092,12,0,2,1,1,30,20,20,20,20,9.76,A+
2945,20,1,4,18.63349046,26,0,4,1,1,30,20,20,20,20,9.48,A+
2946,20,1,3,19.05314167,21,0,2,0,0,30,20,20,20,20,9.58,A+
2947,20,1,2,12.49987618,27,0,3,0,0,25,18,18,15,17,8.651369587,A
2948,20,0,1,15.44913398,29,0,3,1,1,27,19,19,20,20,9.42,A+
2949,20,1,3,19.14548236,19,0,4,0,0,30,20,20,20,20,9.62,A+
2950,20,1,1,11.33478968,3,0,0,1,1,25,17,17,15,13,8.83086488,A
2951,20,1,1,20.18297189,1,0,1,1,1,30,20,20,20,20,9.98,A+
2952,20,0,2,11.69000541,25,0,3,1,1,25,17,17,15,17,8.528788838,A
2953,20,0,3,14.57239702,3,0,2,1,1,27,18,18,20,20,9.721349428,A+
2954,20,1,0,16.26362887,7,0,2,0,0,28,19,19,20,20,9.86,A+
2955,20,0,1,20.00920909,12,0,1,1,1,30,20,20,20,20,9.76,A+
2956,20,1,3,9.027364263,9,0,1,0,0,23,16,16,17,16,8.081611573,A
2957,20,1,1,16.82870411,17,1,2,0,0,28,19,19,20,20,9.66,A+
2958,20,0,1,13.32379801,8,0,1,0,0,26,18,18,18,19,9.229634282,A+
2959,20,1,2,9.399777743,29,0,1,0,0,23,17,17,20,20,7.846374003,B
2960,20,0,3,17.30277306,0,0,0,1,1,29,19,19,20,20,10,A+
2961,20,0,2,13.81234658,12,0,1,1,1,26,18,18,19,20,9.329583237,A+
2962,20,1,4,15.50403721,17,1,3,0,0,28,19,19,20,20,9.66,A+
2963,20,0,2,10.24512773,14,0,3,0,0,24,17,17,12,11,8.30633291,A
2964,20,0,0,12.70870592,1,0,0,1,1,26,18,18,18,18,9.24647483,A+
2965,20,1,4,14.82551057,10,0,1,1,1,27,19,19,20,20,9.638321695,A+
2966,20,1,2,11.52083489,28,0,2,1,1,25,17,17,15,14,8.456871178,A
2967,20,0,1,8.308017287,13,0,2,1,1,22,16,16,15,13,7.917101795,B
2968,20,0,2,20.18107432,21,0,3,1,1,30,20,20,20,20,9.58,A+
2969,20,1,1,13.17838396,14,1,3,0,0,26,18,18,18,18,9.145465784,A+
2970,20,0,0,16.63876132,13,1,3,1,1,28,19,19,20,20,9.74,A+
2971,20,0,0,11.61628968,15,0,2,1,1,25,17,17,14,15,8.690867131,A
2972,20,0,2,10.74649411,22,0,2,1,1,24,17,17,19,13,8.381259437,A
2973,20,0,3,11.55588909,28,1,3,0,0,25,17,17,15,19,8.438395476,A
2974,20,0,2,11.58750335,14,0,0,1,1,25,17,17,14,16,8.730411979,A
2975,20,0,4,13.68724625,18,0,0,0,0,26,18,18,19,20,9.115144271,A+
2976,20,0,1,13.67619798,26,1,0,0,0,26,18,18,20,18,9.050655577,A+
2977,20,1,1,12.95572602,8,0,2,1,1,26,18,18,18,17,9.243378409,A+
2978,20,1,1,7.318889988,4,0,1,0,0,22,16,16,17,11,7.729562417,B
2979,20,1,1,12.93895189,4,0,1,0,0,26,18,18,16,19,9.206382324,A+
2980,20,1,1,7.85272734,10,0,3,1,1,22,16,16,7,17,7.814259333,B
2981,20,1,2,7.184334453,27,1,4,1,1,22,16,16,16,17,7.433444873,B
2982,20,0,3,19.73004449,19,0,1,1,1,30,20,20,20,20,9.62,A+
2983,20,0,4,14.63255576,24,1,2,0,0,10,18,18,20,20,9.333769934,A+
2984,20,0,1,15.48095646,23,0,1,1,1,27,19,19,20,20,9.54,A+
2985,20,0,3,11.47234598,27,0,4,0,0,25,17,17,15,16,8.393343826,A
2986,20,1,1,19.36192499,3,0,1,1,1,30,20,20,20,20,9.94,A+
2987,20,0,1,15.14558539,19,0,3,0,0,27,19,19,20,20,9.566121254,A+
2988,20,0,3,17.18708686,17,0,1,1,1,29,19,19,20,20,9.66,A+
2989,20,1,2,10.95541618,24,0,3,0,0,24,17,17,17,20,8.317632897,A
2990,20,0,1,20.15574037,2,1,1,1,1,30,20,20,20,20,9.96,A+
2991,20,0,2,17.9849534,3,1,1,0,0,29,20,20,20,20,9.94,A+
2992,20,1,1,18.50586498,13,0,1,1,1,30,20,20,20,20,9.74,A+
2993,20,0,2,7.900799716,6,0,1,0,0,22,16,16,20,12,7.847457232,B
2994,20,0,2,9.437205456,25,1,3,1,1,23,17,17,19,16,8.000831557,A
2995,20,0,4,9.665302662,7,0,3,0,0,23,17,17,20,12,8.312752543,A
2996,20,0,0,9.436365695,23,0,2,0,0,23,17,17,20,16,7.980026481,B
2997,20,0,1,18.52857141,15,1,4,1,1,30,20,20,20,20,9.7,A+
2998,20,1,2,5.718207925,19,0,2,1,1,21,15,15,14,12,7.070652008,B
2999,20,1,2,6.405999829,14,0,4,0,0,21,16,16,14,9,7.370493852,B
3000,20,1,1,9.48312021,6,0,1,0,0,23,17,17,17,10,8.250807334,A
3001,20,1,2,8.331357383,25,0,4,1,1,22,16,16,14,19,7.668643766,B
3002,20,1,3,8.828927327,16,0,0,1,1,23,16,16,16,20,7.934337391,B
3003,20,1,3,17.63467183,21,0,2,0,0,29,20,20,20,20,9.58,A+
3004,20,0,3,13.98196924,21,1,2,1,1,26,18,18,18,18,9.250150628,A+
3005,20,1,3,5.311988065,21,0,2,1,1,20,15,15,19,13,6.986164293,C
3006,20,1,2,11.90057636,11,0,2,0,0,15,17,17,19,16,8.835875669,A
3007,20,0,3,11.56709886,17,0,2,0,0,25,17,17,17,18,8.600292414,A
3008,20,0,1,6.994704191,23,1,4,1,1,21,16,16,18,19,7.420448979,B
3009,20,1,1,15.73998338,13,1,4,1,1,28,19,19,20,20,9.74,A+
3010,20,0,1,16.14373404,14,1,4,1,1,28,19,19,20,20,9.72,A+
3011,20,1,2,16.43611674,14,0,4,0,0,28,19,19,20,20,9.72,A+
3012,20,0,1,16.55399249,4,1,3,0,0,28,19,19,20,20,9.92,A+
3013,20,1,4,5.223043975,15,0,4,0,0,20,15,15,9,6,7.024,B
3014,20,0,1,20.06099028,4,0,3,1,1,30,20,20,20,20,9.92,A+
3015,20,0,0,17.88769193,1,0,2,0,0,29,20,20,20,20,9.98,A+
3016,20,1,2,19.28415972,19,0,3,0,0,30,20,20,20,20,9.62,A+
3017,20,1,0,5.465562371,27,1,4,0,0,20,15,15,5,17,6.860966888,C
3018,20,1,1,19.7489146,24,0,3,0,0,30,20,20,20,20,9.52,A+
3019,20,1,1,17.81893267,8,0,2,0,0,29,20,20,20,20,9.84,A+
3020,20,1,2,18.24563111,21,0,0,0,0,29,20,20,20,20,9.58,A+
3021,20,0,2,6.673359318,26,0,3,1,1,21,16,16,11,19,7.201355793,B
3022,20,1,2,16.71432489,8,0,4,0,0,28,19,19,20,20,9.84,A+
3023,20,1,2,20.15425962,3,0,2,0,0,30,20,20,20,20,9.94,A+
3024,20,0,2,15.77740309,14,0,1,0,0,28,19,19,20,20,9.72,A+
3025,20,0,1,14.09762185,10,0,2,0,0,26,18,18,20,19,9.455435166,A+
3026,20,1,1,19.93201721,0,1,2,0,0,30,20,20,20,20,10,A+
3027,20,0,2,12.11235523,17,1,2,0,0,25,18,18,19,20,8.802662356,A
3028,20,0,0,14.54456659,28,1,3,0,0,27,18,18,20,20,9.227795917,A+
3029,20,1,0,12.63192901,0,1,4,1,1,25,18,18,17,17,9.340665059,A+
3030,20,0,2,19.73316344,7,0,3,0,0,30,20,20,20,20,9.86,A+
3031,20,0,2,6.405762416,24,1,2,0,0,21,16,16,10,8,7.135877178,B
3032,20,1,1,13.01741757,15,0,4,1,1,26,18,18,18,19,9.148571295,A+
3033,20,1,1,15.90814909,25,1,2,0,0,28,19,19,20,20,9.5,A+
3034,20,0,3,17.54076838,27,0,1,1,1,29,19,19,20,20,9.46,A+
3035,20,0,3,14.29140118,21,1,2,0,0,27,18,18,19,19,9.335810302,A+
3036,20,1,2,19.36094269,17,0,3,0,0,30,20,20,20,20,9.66,A+
3037,20,0,2,19.87542251,21,0,3,0,0,30,20,20,20,20,9.58,A+
3038,20,0,2,6.222743472,8,0,4,1,1,21,15,15,15,16,7.505049957,B
3039,20,0,4,11.4813195,11,0,2,0,0,25,17,17,15,16,8.689942844,A
3040,20,1,4,5.587140338,18,1,1,0,0,20,15,15,6,13,7.028365729,B
3041,20,0,1,10.34648134,24,0,0,0,0,24,17,17,14,16,8.159369667,A
3042,20,0,3,13.57350561,17,0,3,0,0,26,18,18,20,18,9.191318616,A+
3043,20,1,1,19.39014336,26,1,3,1,1,30,20,20,20,20,9.48,A+
3044,20,0,1,18.39084502,4,0,2,0,0,30,20,20,20,20,9.92,A+
3045,20,0,2,7.205551304,26,0,2,1,1,22,16,16,5,8,7.293862462,B
3046,20,1,2,6.669361385,1,0,4,0,0,21,16,16,10,11,7.69371546,B
3047,20,1,3,14.38860305,6,0,4,1,1,27,18,18,19,20,9.68716713,A+
3048,20,1,0,13.4996129,26,1,1,0,0,26,18,18,20,20,9.021695793,A+
3049,20,1,2,9.365874422,9,1,3,1,1,23,17,17,16,14,8.341757096,A
3050,20,0,3,19.21371465,14,1,3,0,0,30,20,20,20,20,9.72,A+
3051,20,0,3,19.64792192,24,0,1,1,1,30,20,20,20,20,9.52,A+
3052,20,1,1,11.48506682,6,0,2,1,1,25,17,17,20,18,8.854685325,A
3053,20,1,1,19.07137311,27,0,1,0,0,30,20,20,20,20,9.46,A+
3054,20,0,2,11.19476058,4,1,1,1,1,24,17,17,14,17,8.841360453,A
3055,20,1,1,16.68381738,14,0,3,1,1,28,19,19,20,20,9.72,A+
3056,20,0,4,12.62576783,19,0,2,1,1,25,18,18,18,17,8.886923379,A
3057,20,1,3,7.129071323,27,0,2,0,0,22,16,16,12,13,7.27821802,B
3058,20,0,1,19.65675424,19,0,2,0,0,30,20,20,20,20,9.62,A+
3059,20,1,1,12.28594701,14,1,0,1,1,25,18,18,20,16,8.926218218,A
3060,20,1,0,16.64757618,9,0,3,0,0,28,19,19,20,20,9.82,A+
3061,20,0,3,10.93381489,23,0,2,0,0,24,17,17,17,18,8.31552745,A
3062,20,1,1,5.515924778,25,0,2,1,1,20,15,15,8,2,6.914843218,C
3063,20,0,2,6.786027802,28,1,4,0,0,21,16,16,12,17,7.200949879,B
3064,20,0,2,12.9411919,25,0,2,0,0,26,18,18,20,16,8.802392324,A
3065,20,0,2,15.95500111,13,0,3,0,0,28,19,19,20,20,9.74,A+
3066,20,0,0,10.42921619,25,0,2,1,1,24,17,17,19,15,8.193713242,A
3067,20,0,1,16.04093159,25,0,3,1,1,28,19,19,20,20,9.5,A+
3068,20,1,3,16.08988695,9,1,3,1,1,28,19,19,20,20,9.82,A+
3069,20,1,3,16.17233634,16,0,1,1,1,28,19,19,20,20,9.68,A+
3070,20,0,2,12.88367328,20,1,3,0,0,26,18,18,19,16,8.947862599,A
3071,20,1,0,19.45378456,13,0,0,0,0,30,20,20,20,20,9.74,A+
3072,20,0,1,12.83194584,1,1,4,0,0,26,18,18,19,17,9.378201521,A+
3073,20,1,2,12.22634745,15,1,2,0,0,25,18,18,17,18,8.913919447,A
3074,20,1,1,8.323701629,12,0,3,0,0,22,16,16,20,10,7.857595103,B
3075,20,1,3,10.00796803,26,0,2,1,1,24,17,17,14,15,8.05531222,A
3076,20,1,2,5.880758773,8,0,3,1,1,21,15,15,10,19,7.350509953,B
3077,20,0,0,15.07721568,6,0,4,0,0,27,19,19,20,20,9.770442485,A+
3078,20,0,3,9.088333794,15,0,3,1,1,23,16,16,15,19,8.05457414,A
3079,20,1,4,9.953526181,9,0,1,1,1,24,17,17,20,18,8.386041242,A
3080,20,1,0,17.21267034,23,1,2,1,1,29,19,19,20,20,9.54,A+
3081,20,0,2,10.31232952,21,0,2,0,0,24,17,17,20,19,8.253444342,A
3082,20,1,1,8.989713876,8,1,2,0,0,23,16,16,11,13,8.186374472,A
3083,20,0,1,7.852009431,21,0,2,0,0,22,16,16,9,7,7.516063404,B
3084,20,0,1,17.27557515,22,0,2,0,0,29,19,19,20,20,9.56,A+
3085,20,0,2,7.239875124,6,1,2,0,0,22,16,16,20,10,7.735809843,B
3086,20,1,4,12.28061405,15,0,1,1,1,25,18,18,15,15,8.855389754,A
3087,20,0,2,13.10780181,8,0,2,0,0,26,18,18,18,18,9.18452856,A+
3088,20,1,0,15.9149542,26,1,1,0,0,28,19,19,20,20,9.48,A+
3089,20,0,2,15.07329861,23,1,1,0,0,27,19,19,20,20,9.492689637,A+
3090,20,1,1,17.83343269,28,0,3,1,1,29,20,20,20,20,9.44,A+
3091,20,1,3,5.918355639,16,0,0,0,0,21,15,15,14,16,7.165044387,B
3092,20,1,2,9.833522385,19,0,2,0,0,23,17,17,18,18,8.112092098,A
3093,20,0,1,9.57986407,6,0,2,1,1,23,17,17,18,10,8.340212922,A
3094,20,0,1,7.493596309,10,0,2,0,0,22,16,16,6,15,7.653305204,B
3095,20,1,2,9.720550616,7,0,3,1,1,23,17,17,16,15,8.374975489,A
3096,20,1,1,10.04079378,6,0,2,0,0,24,17,17,20,19,8.482873941,A
3097,20,1,2,13.34042496,27,1,1,0,0,26,18,18,20,19,8.958759144,A
3098,20,0,1,15.54651412,18,1,3,0,0,28,19,19,20,20,9.64,A+
3099,20,0,1,11.15045243,19,0,4,1,1,24,17,17,14,14,8.562120501,A
3100,20,0,2,16.41398138,11,0,0,1,1,28,19,19,20,20,9.78,A+
3101,20,0,3,10.45146082,6,0,2,0,0,24,17,17,13,13,8.512595421,A
3102,20,1,3,9.737746092,7,0,2,0,0,23,17,17,20,13,8.320902266,A
3103,20,1,1,13.64070309,6,0,1,0,0,26,18,18,19,19,9.403128941,A+
3104,20,0,1,5.591143383,5,0,2,1,1,20,15,15,20,3,7.359318489,B
3105,20,0,1,6.463386368,24,0,3,0,0,15,16,16,3,13,7.097211797,B
3106,20,1,2,11.72397068,8,1,1,0,0,25,17,17,16,19,8.857777248,A
3107,20,0,2,19.88975329,26,1,4,0,0,30,20,20,20,20,9.48,A+
3108,20,0,3,16.4457388,12,1,2,0,0,28,19,19,20,20,9.76,A+
3109,20,0,3,6.59307997,6,0,2,1,1,21,16,16,12,7,7.595299915,B
3110,20,0,1,18.38716909,7,0,3,1,1,30,20,20,20,20,9.86,A+
3111,20,0,2,16.61356754,21,0,0,0,0,28,19,19,20,20,9.58,A+
3112,20,0,3,14.72583484,16,1,2,0,0,27,18,18,20,20,9.551427999,A+
3113,20,1,3,17.98233494,16,0,2,0,0,29,20,20,20,20,9.68,A+
3114,20,0,0,11.50837541,15,0,2,0,0,25,17,17,16,15,8.667085852,A
3115,20,0,1,8.667794124,21,0,2,1,1,23,16,16,15,9,7.794077734,B
3116,20,1,2,13.1870305,1,0,0,0,0,26,18,18,18,19,9.321613958,A+
3117,20,1,1,13.75976064,29,0,1,0,0,26,18,18,20,20,8.928801152,A
3118,20,1,1,13.59618801,7,0,1,0,0,26,18,18,20,19,9.323713492,A+
3119,20,0,0,14.01225898,16,0,4,1,1,26,18,18,20,20,9.390726149,A+
3120,20,1,2,19.97985428,12,0,0,0,0,30,20,20,20,20,9.76,A+
3121,20,0,1,19.25715414,17,0,1,1,1,30,20,20,20,20,9.66,A+
3122,20,0,0,18.84448724,23,0,4,1,1,30,20,20,20,20,9.54,A+
3123,20,0,1,17.68870595,27,1,3,1,1,29,20,20,20,20,9.46,A+
3124,20,1,3,19.89777056,21,0,2,1,1,30,20,20,20,20,9.58,A+
3125,20,1,3,6.754361093,27,0,0,0,0,21,16,16,19,8,7.158753207,B
3126,20,1,2,9.346361845,9,0,3,0,0,23,17,17,20,10,8.186733809,A
3127,20,1,2,12.92309249,1,1,1,1,1,26,18,18,18,20,9.418166172,A+
3128,20,1,4,18.39053656,1,0,3,1,1,30,20,20,20,20,9.98,A+
3129,20,0,1,13.08035551,26,0,4,1,1,26,18,18,17,19,8.893262829,A
3130,20,0,1,16.85831817,13,0,2,1,1,28,19,19,20,20,9.74,A+
3131,20,0,1,7.383820748,15,0,1,0,0,22,16,16,20,6,7.572766978,B
3132,20,0,1,9.148659313,6,0,3,0,0,23,16,16,17,9,8.233704246,A
3133,20,1,1,16.60540592,20,0,2,1,1,28,19,19,20,20,9.6,A+
3134,20,1,3,7.784751249,20,1,2,1,1,22,16,16,20,14,7.704704119,B
3135,20,0,2,10.68775898,23,1,2,0,0,24,17,17,15,14,8.290183203,A
3136,20,1,2,9.34236401,11,1,3,0,0,23,17,17,13,17,8.195793502,A
3137,20,1,3,10.66451524,27,0,2,0,0,24,17,17,20,16,8.168377149,A
3138,20,0,0,16.24059632,22,1,4,0,0,28,19,19,20,20,9.56,A+
3139,20,0,1,10.94428948,27,0,3,0,0,24,17,17,20,14,8.29890179,A
3140,20,1,2,13.85965169,13,0,1,1,1,26,18,18,20,20,9.323805834,A+
3141,20,1,2,6.776718088,24,1,3,0,0,21,16,16,4,12,7.239875423,B
3142,20,0,0,17.74471967,3,0,1,1,1,29,20,20,20,20,9.94,A+
3143,20,0,2,10.97604529,25,0,3,1,1,24,17,17,17,20,8.402988066,A
3144,20,0,2,15.31053136,3,0,1,1,1,27,19,19,20,20,9.94,A+
3145,20,1,2,16.50606047,17,0,2,1,1,28,19,19,20,20,9.66,A+
3146,20,0,2,8.483614344,2,1,3,0,0,22,16,16,14,16,8.198318336,A
3147,20,0,1,18.9838331,0,0,1,1,1,30,20,20,20,20,10,A+
3148,20,1,0,14.8079328,16,0,3,0,0,27,19,19,20,20,9.489063168,A+
3149,20,1,2,11.89127998,6,0,3,1,1,25,17,17,19,17,9.017760203,A+
3150,20,1,1,8.0585473,29,1,2,0,0,22,16,16,13,16,7.535589744,B
3151,20,1,3,19.88023681,15,0,2,1,1,30,20,20,20,20,9.7,A+
3152,20,1,2,16.96772762,29,0,4,0,0,29,19,19,20,20,9.42,A+
3153,20,0,1,8.458159865,4,1,1,0,0,22,16,16,12,12,8.064854264,A
3154,20,0,2,10.47550094,18,0,3,0,0,24,17,17,13,16,8.297817604,A
3155,20,1,2,17.81715513,6,0,3,1,1,29,20,20,20,20,9.88,A+
3156,20,1,1,16.04387476,13,1,4,0,0,28,19,19,20,20,9.74,A+
3157,20,1,3,17.13442233,1,0,3,0,0,29,19,19,20,20,9.98,A+
3158,20,1,3,12.08535048,2,1,2,1,1,25,18,18,19,15,9.135043629,A+
3159,20,1,2,16.36740853,16,0,4,0,0,28,19,19,20,20,9.68,A+
3160,20,0,0,11.2343468,15,1,3,0,0,24,17,17,20,16,8.617040357,A
3161,20,0,2,8.508534263,7,1,3,0,0,23,16,16,14,11,8.096955904,A
3162,20,0,2,15.06386499,17,0,0,0,0,27,19,19,20,20,9.497494392,A+
3163,20,0,1,20.40466106,14,0,2,1,1,30,20,20,20,20,9.72,A+
3164,20,1,1,10.05379289,6,1,3,0,0,24,17,17,18,18,8.492720412,A
3165,20,0,3,12.39286032,26,0,2,1,1,25,18,18,19,15,8.685275147,A
3166,20,1,0,15.70668799,8,0,2,0,0,28,19,19,20,20,9.84,A+
3167,20,1,2,13.64565328,5,0,1,1,1,26,18,18,20,19,9.426358864,A+
3168,20,1,2,18.34221016,17,1,2,1,1,30,20,20,20,20,9.66,A+
3169,20,0,2,17.07155321,17,1,1,1,1,29,19,19,20,20,9.66,A+
3170,20,1,0,6.129067616,24,0,1,0,0,21,15,15,18,3,7.004145303,B
3171,20,0,3,20.75321919,25,0,2,0,0,30,20,20,20,20,9.5,A+
3172,20,0,1,16.92626039,23,1,3,0,0,29,19,19,20,20,9.54,A+
3173,20,1,2,18.66071825,13,1,2,1,1,30,20,20,20,20,9.74,A+
3174,20,1,2,15.35196441,13,0,1,0,0,27,19,19,20,20,9.663984478,A+
3175,20,1,2,18.5422131,13,1,1,1,1,30,20,20,20,20,9.74,A+
3176,20,0,4,6.970401832,24,1,2,0,0,21,16,16,15,15,7.305237062,B
3177,20,1,2,10.63147744,3,0,3,0,0,24,17,17,20,16,8.651305283,A
3178,20,0,1,18.8554369,3,1,3,0,0,30,20,20,20,20,9.94,A+
3179,20,1,4,8.359081064,14,0,1,0,0,22,16,16,20,12,7.855792018,B
3180,20,1,2,6.439321533,14,0,2,1,1,21,16,16,18,10,7.41407214,B
3181,20,0,1,17.48185018,17,0,3,0,0,29,19,19,20,20,9.66,A+
3182,20,0,1,18.21867353,13,1,1,0,0,29,20,20,20,20,9.74,A+
3183,20,0,3,7.752367839,25,1,2,0,0,22,16,16,19,7,7.480589607,B
3184,20,0,1,18.51204862,0,0,2,1,1,30,20,20,20,20,10,A+
3185,20,0,2,15.90527682,9,0,1,0,0,28,19,19,20,20,9.82,A+
3186,20,0,2,13.31239729,28,0,0,0,0,26,18,18,20,20,8.87108819,A
3187,20,1,1,18.13722522,19,1,2,1,1,29,20,20,20,20,9.62,A+
3188,20,1,2,11.74387721,9,1,0,0,0,25,17,17,16,18,8.828446399,A
3189,20,0,0,8.239905986,9,0,1,0,0,22,16,16,10,8,7.896889551,B
3190,20,1,2,9.653263858,26,0,2,0,0,23,17,17,19,11,7.963997737,B
3191,20,0,2,13.08032917,23,0,0,1,1,26,18,18,18,20,8.907122715,A
3192,20,1,2,13.48736789,1,0,2,1,1,26,18,18,17,18,9.469932344,A+
3193,20,1,2,17.75347952,28,0,1,1,1,29,20,20,20,20,9.44,A+
3194,20,0,3,17.53215348,27,1,2,1,1,29,19,19,20,20,9.46,A+
3195,20,0,2,14.265702,26,0,3,1,1,27,18,18,20,20,9.195916567,A+
3196,20,0,0,17.36777419,7,0,3,0,0,29,19,19,20,20,9.86,A+
3197,20,1,1,8.205364907,0,0,2,0,0,22,16,16,19,14,8.06009735,A
3198,20,0,2,6.001003755,0,0,0,0,0,21,15,15,3,14,7.479610077,B
3199,20,1,3,18.81208169,3,0,3,0,0,30,20,20,20,20,9.94,A+
3200,20,0,3,6.397514347,6,0,1,1,1,21,15,15,4,3,7.454453808,B
3201,20,1,3,9.059597796,8,0,0,1,1,23,16,16,18,17,8.151365278,A
3202,20,1,1,16.03829477,15,1,3,0,0,28,19,19,20,20,9.7,A+
3203,20,0,2,11.59141236,4,0,4,0,0,25,17,17,17,17,8.888973866,A
3204,20,1,2,18.85377287,1,1,2,1,1,30,20,20,20,20,9.98,A+
3205,20,1,1,9.857463473,27,0,0,0,0,23,17,17,11,14,7.961611009,B
3206,20,0,0,5.406887615,22,0,3,0,0,20,15,15,20,2,6.883139529,C
3207,20,1,3,9.899087742,10,0,0,1,1,23,17,17,16,18,8.32957114,A
3208,20,0,1,14.21450077,17,1,3,0,0,27,18,18,19,19,9.358335401,A+
3209,20,0,1,11.07015251,24,0,2,1,1,24,17,17,19,16,8.380670436,A
3210,20,0,0,13.54246509,24,0,2,1,1,26,18,18,19,20,9.033138704,A+
3211,20,0,3,18.85819296,18,1,2,0,0,30,20,20,20,20,9.64,A+
3212,20,1,2,19.41643418,12,0,4,0,0,30,20,20,20,20,9.76,A+
3213,20,1,2,9.359596561,23,1,3,1,1,23,17,17,15,15,8.010763156,A
3214,20,1,3,12.41107403,10,0,2,0,0,25,18,18,20,19,9.019252944,A+
3215,20,0,1,13.76446246,19,0,3,0,0,26,18,18,19,20,9.152567136,A+
3216,20,1,2,19.98619377,18,0,2,1,1,30,20,20,20,20,9.64,A+
3217,20,1,0,20.75626941,16,1,3,0,0,30,20,20,20,20,9.68,A+
3218,20,0,1,8.88411276,4,0,3,0,0,23,16,16,17,16,8.219510908,A
3219,20,0,3,16.530798,12,0,0,0,0,28,19,19,20,20,9.76,A+
3220,20,1,2,11.10270541,29,0,2,0,0,24,17,17,16,14,8.229273027,A
3221,20,0,1,5.348349729,26,0,4,0,0,20,15,15,13,6,6.794747406,C
3222,20,0,1,5.366150349,19,1,4,0,0,20,15,15,5,7,7.025018858,B
3223,20,0,2,12.38658234,0,0,0,0,0,25,18,18,15,20,9.179503398,A+
3224,20,0,0,12.81854309,9,0,1,0,0,26,18,18,18,17,9.075606695,A+
3225,20,1,1,5.573306391,7,0,4,1,1,20,15,15,14,3,7.277815451,B
3226,20,0,1,15.90775982,23,0,2,1,1,28,19,19,20,20,9.54,A+
3227,20,0,1,9.795608267,28,0,2,0,0,23,17,17,10,18,7.956731547,B
3228,20,0,3,13.93167047,7,0,1,0,0,26,18,18,19,19,9.408079569,A+
3229,20,0,1,9.903185583,18,1,3,1,1,24,17,17,12,13,8.292481637,A
3230,20,0,1,7.822089342,5,1,1,1,1,22,16,16,11,7,7.919149712,B
3231,20,0,2,11.55603593,11,0,1,1,1,25,17,17,14,17,8.746677724,A
3232,20,0,3,8.835363452,27,1,1,1,1,23,16,16,20,19,7.784983185,B
3233,20,0,1,13.54134853,6,0,4,0,0,26,18,18,20,20,9.369051258,A+
3234,20,1,0,8.315110471,15,0,3,0,0,22,16,16,10,15,7.785516742,B
3235,20,0,1,13.13075964,8,0,3,1,1,26,18,18,19,18,9.254938788,A+
3236,20,1,2,7.670332454,20,0,2,1,1,22,16,16,7,18,7.557248324,B
3237,20,0,2,15.65960659,24,0,4,0,0,28,19,19,20,20,9.52,A+
3238,20,0,3,16.95014176,21,1,3,0,0,29,19,19,20,20,9.58,A+
3239,20,0,4,6.939465866,9,1,3,0,0,21,16,16,8,14,7.593106289,B
3240,20,0,2,12.49914863,9,0,4,0,0,25,18,18,15,17,9.072882287,A+
3241,20,1,2,6.324670899,9,0,2,0,0,21,15,15,16,14,7.384334438,B
3242,20,0,2,14.52728249,19,1,3,1,1,27,18,18,20,20,9.452946325,A+
3243,20,0,0,9.335177968,28,0,4,1,1,23,17,17,11,10,7.849199094,B
3244,20,1,4,13.42971377,15,0,3,1,1,26,18,18,19,20,9.246212182,A+
3245,20,1,1,13.2716157,0,0,2,1,1,26,18,18,18,17,9.434344996,A+
3246,20,0,1,19.60106761,16,0,0,0,0,30,20,20,20,20,9.68,A+
3247,20,1,2,13.7635168,29,0,3,1,1,26,18,18,18,20,9.05076813,A+
3248,20,1,1,14.29108746,25,1,2,1,1,27,18,18,19,20,9.257907316,A+
3249,20,1,2,11.47015973,20,1,1,0,0,25,17,17,19,19,8.55896989,A
3250,20,0,2,19.98568272,28,0,3,1,1,30,20,20,20,20,9.44,A+
3251,20,0,2,17.31178081,13,1,2,0,0,29,19,19,20,20,9.74,A+
3252,20,0,3,9.661860071,18,0,2,1,1,23,17,17,20,12,8.129855177,A
3253,20,1,1,18.35437133,20,0,3,0,0,30,20,20,20,20,9.6,A+
3254,20,0,2,11.94838783,20,1,2,0,0,25,17,17,16,19,8.688584179,A
3255,20,1,2,18.11260001,16,0,0,0,0,29,20,20,20,20,9.68,A+
3256,20,0,2,18.02270328,13,0,2,0,0,29,20,20,20,20,9.74,A+
3257,20,0,2,8.160202905,7,0,0,0,0,22,16,16,20,15,7.887782026,B
3258,20,1,1,16.12886204,20,1,1,0,0,28,19,19,20,20,9.6,A+
3259,20,0,2,9.743335078,20,1,0,0,0,23,17,17,15,13,8.077918863,A
3260,20,1,1,9.849885978,8,1,1,0,0,23,17,17,19,19,8.377315826,A
3261,20,1,3,9.832081196,7,0,2,0,0,23,17,17,16,10,8.381187747,A
3262,20,0,1,16.50883941,12,1,2,1,1,28,19,19,20,20,9.76,A+
3263,20,1,2,8.797293983,16,0,4,1,1,23,16,16,11,20,7.966193752,B
3264,20,0,0,5.236312993,18,1,2,1,1,20,15,15,11,5,6.994549289,C
3265,20,0,1,16.34812883,27,0,3,1,1,28,19,19,20,20,9.46,A+
